timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1568532941930,1283,Domain,200,OK,HomePage 1-633,text,true,,5659,270,173,173,http://192.168.2.184/envintory-qa/Login,615,0,1
1568532941930,616,Domain-0,302,Found,HomePage 1-633,text,true,,1103,135,173,173,http://192.168.2.184/envintory-qa/index,615,0,1
1568532942546,667,Domain-1,200,OK,HomePage 1-633,text,true,,4556,135,173,173,http://192.168.2.184/envintory-qa/Login,667,0,0
1568532941930,1288,Domain,200,OK,HomePage 1-630,text,true,,5659,270,173,173,http://192.168.2.184/envintory-qa/Login,630,0,1
1568532941930,630,Domain-0,302,Found,HomePage 1-630,text,true,,1103,135,173,173,http://192.168.2.184/envintory-qa/index,630,0,1
1568532942560,658,Domain-1,200,OK,HomePage 1-630,text,true,,4556,135,173,173,http://192.168.2.184/envintory-qa/Login,658,0,0
1568532941961,1257,Domain,200,OK,HomePage 1-632,text,true,,5659,270,173,173,http://192.168.2.184/envintory-qa/Login,604,0,1
1568532941961,604,Domain-0,302,Found,HomePage 1-632,text,true,,1103,135,173,173,http://192.168.2.184/envintory-qa/index,604,0,1
1568532942565,653,Domain-1,200,OK,HomePage 1-632,text,true,,4556,135,173,173,http://192.168.2.184/envintory-qa/Login,653,0,0
1568532941970,1249,Domain,200,OK,HomePage 1-635,text,true,,5659,270,173,173,http://192.168.2.184/envintory-qa/Login,598,0,1
1568532941970,598,Domain-0,302,Found,HomePage 1-635,text,true,,1103,135,173,173,http://192.168.2.184/envintory-qa/index,598,0,1
1568532942568,651,Domain-1,200,OK,HomePage 1-635,text,true,,4556,135,173,173,http://192.168.2.184/envintory-qa/Login,651,0,0
1568532941975,1245,Domain,200,OK,HomePage 1-634,text,true,,5659,270,173,173,http://192.168.2.184/envintory-qa/Login,593,0,1
1568532941975,593,Domain-0,302,Found,HomePage 1-634,text,true,,1103,135,173,173,http://192.168.2.184/envintory-qa/index,593,0,1
1568532942568,652,Domain-1,200,OK,HomePage 1-634,text,true,,4556,135,173,173,http://192.168.2.184/envintory-qa/Login,652,0,0
1568532941992,1229,Domain,200,OK,HomePage 1-911,text,true,,5659,270,173,173,http://192.168.2.184/envintory-qa/Login,576,0,1
1568532941992,576,Domain-0,302,Found,HomePage 1-911,text,true,,1103,135,173,173,http://192.168.2.184/envintory-qa/index,576,0,1
1568532942568,653,Domain-1,200,OK,HomePage 1-911,text,true,,4556,135,173,173,http://192.168.2.184/envintory-qa/Login,653,0,0
1568532941992,1235,Domain,200,OK,HomePage 1-629,text,true,,5659,270,172,172,http://192.168.2.184/envintory-qa/Login,603,0,2
1568532941961,1266,Domain,200,OK,HomePage 1-650,text,true,,5659,270,172,172,http://192.168.2.184/envintory-qa/Login,614,0,1
1568532941992,603,Domain-0,302,Found,HomePage 1-629,text,true,,1103,135,172,172,http://192.168.2.184/envintory-qa/index,603,0,2
1568532941961,614,Domain-0,302,Found,HomePage 1-650,text,true,,1103,135,172,172,http://192.168.2.184/envintory-qa/index,614,0,1
1568532942595,632,Domain-1,200,OK,HomePage 1-629,text,true,,4556,135,172,172,http://192.168.2.184/envintory-qa/Login,632,0,0
1568532942576,651,Domain-1,200,OK,HomePage 1-650,text,true,,4556,135,172,172,http://192.168.2.184/envintory-qa/Login,651,0,0
1568532942009,1218,Domain,200,OK,HomePage 1-943,text,true,,5659,270,172,172,http://192.168.2.184/envintory-qa/Login,586,0,1
1568532942009,586,Domain-0,302,Found,HomePage 1-943,text,true,,1103,135,172,172,http://192.168.2.184/envintory-qa/index,586,0,1
1568532942595,632,Domain-1,200,OK,HomePage 1-943,text,true,,4556,135,172,172,http://192.168.2.184/envintory-qa/Login,632,0,0
1568532942004,1243,Domain,200,OK,HomePage 1-996,text,true,,5659,270,171,171,http://192.168.2.184/envintory-qa/Login,591,0,1
1568532942004,591,Domain-0,302,Found,HomePage 1-996,text,true,,1103,135,171,171,http://192.168.2.184/envintory-qa/index,591,0,1
1568532942595,652,Domain-1,200,OK,HomePage 1-996,text,true,,4556,135,171,171,http://192.168.2.184/envintory-qa/Login,652,0,0
1568532942010,1250,Domain,200,OK,HomePage 1-646,text,true,,5659,270,170,170,http://192.168.2.184/envintory-qa/Login,609,0,1
1568532942010,609,Domain-0,302,Found,HomePage 1-646,text,true,,1103,135,170,170,http://192.168.2.184/envintory-qa/index,609,0,1
1568532942619,641,Domain-1,200,OK,HomePage 1-646,text,true,,4556,135,170,170,http://192.168.2.184/envintory-qa/Login,641,0,0
1568532942063,1197,Domain,200,OK,HomePage 1-955,text,true,,5659,270,170,170,http://192.168.2.184/envintory-qa/Login,566,0,2
1568532942063,566,Domain-0,302,Found,HomePage 1-955,text,true,,1103,135,170,170,http://192.168.2.184/envintory-qa/index,566,0,2
1568532942630,630,Domain-1,200,OK,HomePage 1-955,text,true,,4556,135,170,170,http://192.168.2.184/envintory-qa/Login,630,0,0
1568532942042,1219,Domain,200,OK,HomePage 1-222,text,true,,5659,270,169,169,http://192.168.2.184/envintory-qa/Login,587,0,1
1568532942042,587,Domain-0,302,Found,HomePage 1-222,text,true,,1103,135,169,169,http://192.168.2.184/envintory-qa/index,587,0,1
1568532942630,631,Domain-1,200,OK,HomePage 1-222,text,true,,4556,135,169,169,http://192.168.2.184/envintory-qa/Login,631,0,0
1568532942076,1185,Domain,200,OK,HomePage 1-956,text,true,,5659,270,169,169,http://192.168.2.184/envintory-qa/Login,559,0,1
1568532942076,559,Domain-0,302,Found,HomePage 1-956,text,true,,1103,135,169,169,http://192.168.2.184/envintory-qa/index,559,0,1
1568532942635,626,Domain-1,200,OK,HomePage 1-956,text,true,,4556,135,169,169,http://192.168.2.184/envintory-qa/Login,626,0,0
1568532942076,1186,Domain,200,OK,HomePage 1-938,text,true,,5659,270,169,169,http://192.168.2.184/envintory-qa/Login,559,0,1
1568532942076,559,Domain-0,302,Found,HomePage 1-938,text,true,,1103,135,169,169,http://192.168.2.184/envintory-qa/index,559,0,1
1568532942635,627,Domain-1,200,OK,HomePage 1-938,text,true,,4556,135,169,169,http://192.168.2.184/envintory-qa/Login,627,0,0
1568532942097,1166,Domain,200,OK,HomePage 1-960,text,true,,5659,270,167,167,http://192.168.2.184/envintory-qa/Login,555,0,1
1568532942097,555,Domain-0,302,Found,HomePage 1-960,text,true,,1103,135,167,167,http://192.168.2.184/envintory-qa/index,555,0,1
1568532942652,611,Domain-1,200,OK,HomePage 1-960,text,true,,4556,135,167,167,http://192.168.2.184/envintory-qa/Login,611,0,0
1568532942092,1172,Domain,200,OK,HomePage 1-959,text,true,,5659,270,166,166,http://192.168.2.184/envintory-qa/Login,554,0,1
1568532942092,554,Domain-0,302,Found,HomePage 1-959,text,true,,1103,135,166,166,http://192.168.2.184/envintory-qa/index,554,0,1
1568532942646,618,Domain-1,200,OK,HomePage 1-959,text,true,,4556,135,166,166,http://192.168.2.184/envintory-qa/Login,618,0,0
1568532942076,1189,Domain,200,OK,HomePage 1-936,text,true,,5659,270,165,165,http://192.168.2.184/envintory-qa/Login,570,0,1
1568532942076,570,Domain-0,302,Found,HomePage 1-936,text,true,,1103,135,165,165,http://192.168.2.184/envintory-qa/index,570,0,1
1568532942646,619,Domain-1,200,OK,HomePage 1-936,text,true,,4556,135,165,165,http://192.168.2.184/envintory-qa/Login,619,0,0
1568532942097,1188,Domain,200,OK,HomePage 1-957,text,true,,5659,270,164,164,http://192.168.2.184/envintory-qa/Login,566,0,1
1568532942132,1153,Domain,200,OK,HomePage 1-144,text,true,,5659,270,164,164,http://192.168.2.184/envintory-qa/Login,531,0,1
1568532942126,1159,Domain,200,OK,HomePage 1-950,text,true,,5659,270,164,164,http://192.168.2.184/envintory-qa/Login,537,0,1
1568532942097,566,Domain-0,302,Found,HomePage 1-957,text,true,,1103,135,164,164,http://192.168.2.184/envintory-qa/index,566,0,1
1568532942132,531,Domain-0,302,Found,HomePage 1-144,text,true,,1103,135,164,164,http://192.168.2.184/envintory-qa/index,531,0,1
1568532942663,622,Domain-1,200,OK,HomePage 1-957,text,true,,4556,135,164,164,http://192.168.2.184/envintory-qa/Login,622,0,0
1568532942663,622,Domain-1,200,OK,HomePage 1-144,text,true,,4556,135,164,164,http://192.168.2.184/envintory-qa/Login,622,0,0
1568532942126,537,Domain-0,302,Found,HomePage 1-950,text,true,,1103,135,164,164,http://192.168.2.184/envintory-qa/index,537,0,1
1568532942663,622,Domain-1,200,OK,HomePage 1-950,text,true,,4556,135,164,164,http://192.168.2.184/envintory-qa/Login,622,0,0
1568532942138,1148,Domain,200,OK,HomePage 1-609,text,true,,5659,270,162,162,http://192.168.2.184/envintory-qa/Login,531,0,1
1568532942132,1154,Domain,200,OK,HomePage 1-74,text,true,,5659,270,162,162,http://192.168.2.184/envintory-qa/Login,531,0,1
1568532942138,531,Domain-0,302,Found,HomePage 1-609,text,true,,1103,135,162,162,http://192.168.2.184/envintory-qa/index,531,0,1
1568532942669,617,Domain-1,200,OK,HomePage 1-609,text,true,,4556,135,162,162,http://192.168.2.184/envintory-qa/Login,617,0,0
1568532942132,531,Domain-0,302,Found,HomePage 1-74,text,true,,1103,135,162,162,http://192.168.2.184/envintory-qa/index,531,0,1
1568532942663,623,Domain-1,200,OK,HomePage 1-74,text,true,,4556,135,162,162,http://192.168.2.184/envintory-qa/Login,623,0,0
1568532942166,1121,Domain,200,OK,HomePage 1-619,text,true,,5659,270,161,161,http://192.168.2.184/envintory-qa/Login,503,0,2
1568532942166,503,Domain-0,302,Found,HomePage 1-619,text,true,,1103,135,161,161,http://192.168.2.184/envintory-qa/index,503,0,2
1568532942669,618,Domain-1,200,OK,HomePage 1-619,text,true,,4556,135,161,161,http://192.168.2.184/envintory-qa/Login,618,0,0
1568532942142,1145,Domain,200,OK,HomePage 1-620,text,true,,5659,270,161,161,http://192.168.2.184/envintory-qa/Login,527,0,2
1568532942142,527,Domain-0,302,Found,HomePage 1-620,text,true,,1103,135,161,161,http://192.168.2.184/envintory-qa/index,527,0,2
1568532942669,618,Domain-1,200,OK,HomePage 1-620,text,true,,4556,135,161,161,http://192.168.2.184/envintory-qa/Login,618,0,0
1568532942226,1071,Domain,200,OK,HomePage 1-439,text,true,,5659,270,159,159,http://192.168.2.184/envintory-qa/Login,492,0,2
1568532942226,492,Domain-0,302,Found,HomePage 1-439,text,true,,1103,135,159,159,http://192.168.2.184/envintory-qa/index,492,0,2
1568532942718,579,Domain-1,200,OK,HomePage 1-439,text,true,,4556,135,159,159,http://192.168.2.184/envintory-qa/Login,579,0,0
1568532942188,1110,Domain,200,OK,HomePage 1-232,text,true,,5659,270,158,158,http://192.168.2.184/envintory-qa/Login,489,0,1
1568532942188,489,Domain-0,302,Found,HomePage 1-232,text,true,,1103,135,158,158,http://192.168.2.184/envintory-qa/index,489,0,1
1568532942677,621,Domain-1,200,OK,HomePage 1-232,text,true,,4556,135,158,158,http://192.168.2.184/envintory-qa/Login,621,0,0
1568532942223,1076,Domain,200,OK,HomePage 1-535,text,true,,5659,270,158,158,http://192.168.2.184/envintory-qa/Login,495,0,1
1568532942223,495,Domain-0,302,Found,HomePage 1-535,text,true,,1103,135,158,158,http://192.168.2.184/envintory-qa/index,495,0,1
1568532942718,581,Domain-1,200,OK,HomePage 1-535,text,true,,4556,135,158,158,http://192.168.2.184/envintory-qa/Login,581,0,0
1568532942283,1017,Domain,200,OK,HomePage 1-993,text,true,,5659,270,157,157,http://192.168.2.184/envintory-qa/Login,446,0,1
1568532942283,446,Domain-0,302,Found,HomePage 1-993,text,true,,1103,135,157,157,http://192.168.2.184/envintory-qa/index,446,0,1
1568532942730,570,Domain-1,200,OK,HomePage 1-993,text,true,,4556,135,157,157,http://192.168.2.184/envintory-qa/Login,570,0,0
1568532942277,1023,Domain,200,OK,HomePage 1-965,text,true,,5659,270,157,157,http://192.168.2.184/envintory-qa/Login,442,0,1
1568532942277,442,Domain-0,302,Found,HomePage 1-965,text,true,,1103,135,157,157,http://192.168.2.184/envintory-qa/index,442,0,1
1568532942719,581,Domain-1,200,OK,HomePage 1-965,text,true,,4556,135,157,157,http://192.168.2.184/envintory-qa/Login,581,0,0
1568532942744,559,Domain,200,OK,HomePage 1-627,text,true,,5659,270,157,157,http://192.168.2.184/envintory-qa/Login,50,0,2
1568532942744,50,Domain-0,302,Found,HomePage 1-627,text,true,,1103,135,157,157,http://192.168.2.184/envintory-qa/index,50,0,2
1568532942795,508,Domain-1,200,OK,HomePage 1-627,text,true,,4556,135,157,157,http://192.168.2.184/envintory-qa/Login,508,0,0
1568532942377,930,Domain,200,OK,HomePage 1-744,text,true,,5659,270,157,157,http://192.168.2.184/envintory-qa/Login,383,0,1
1568532942377,383,Domain-0,302,Found,HomePage 1-744,text,true,,1103,135,157,157,http://192.168.2.184/envintory-qa/index,383,0,1
1568532942760,547,Domain-1,200,OK,HomePage 1-744,text,true,,4556,135,157,157,http://192.168.2.184/envintory-qa/Login,547,0,0
1568532942601,709,Domain,200,OK,HomePage 1-788,text,true,,5659,270,156,156,http://192.168.2.184/envintory-qa/Login,181,0,1
1568532942601,182,Domain-0,302,Found,HomePage 1-788,text,true,,1103,135,156,156,http://192.168.2.184/envintory-qa/index,181,0,1
1568532942783,527,Domain-1,200,OK,HomePage 1-788,text,true,,4556,135,156,156,http://192.168.2.184/envintory-qa/Login,527,0,0
1568532942610,700,Domain,200,OK,HomePage 1-114,text,true,,5659,270,156,156,http://192.168.2.184/envintory-qa/Login,175,0,1
1568532942610,175,Domain-0,302,Found,HomePage 1-114,text,true,,1103,135,156,156,http://192.168.2.184/envintory-qa/index,175,0,1
1568532942785,525,Domain-1,200,OK,HomePage 1-114,text,true,,4556,135,156,156,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532942795,519,Domain,200,OK,HomePage 1-621,text,true,,5659,270,155,155,http://192.168.2.184/envintory-qa/Login,11,0,1
1568532942795,11,Domain-0,302,Found,HomePage 1-621,text,true,,1103,135,155,155,http://192.168.2.184/envintory-qa/index,11,0,1
1568532942806,508,Domain-1,200,OK,HomePage 1-621,text,true,,4556,135,155,155,http://192.168.2.184/envintory-qa/Login,508,0,0
1568532942628,690,Domain,200,OK,HomePage 1-641,text,true,,5659,270,155,155,http://192.168.2.184/envintory-qa/Login,159,0,1
1568532942628,159,Domain-0,302,Found,HomePage 1-641,text,true,,1103,135,155,155,http://192.168.2.184/envintory-qa/index,159,0,1
1568532942787,531,Domain-1,200,OK,HomePage 1-641,text,true,,4556,135,155,155,http://192.168.2.184/envintory-qa/Login,531,0,0
1568532942743,576,Domain,200,OK,HomePage 1-660,text,true,,5659,270,155,155,http://192.168.2.184/envintory-qa/Login,49,0,1
1568532942743,49,Domain-0,302,Found,HomePage 1-660,text,true,,1103,135,155,155,http://192.168.2.184/envintory-qa/index,49,0,1
1568532942793,526,Domain-1,200,OK,HomePage 1-660,text,true,,4556,135,155,155,http://192.168.2.184/envintory-qa/Login,526,0,0
1568532942367,953,Domain,200,OK,HomePage 1-757,text,true,,5659,270,155,155,http://192.168.2.184/envintory-qa/Login,393,0,1
1568532942367,393,Domain-0,302,Found,HomePage 1-757,text,true,,1103,135,155,155,http://192.168.2.184/envintory-qa/index,393,0,1
1568532942760,560,Domain-1,200,OK,HomePage 1-757,text,true,,4556,135,155,155,http://192.168.2.184/envintory-qa/Login,560,0,0
1568532942635,688,Domain,200,OK,HomePage 1-659,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,152,0,1
1568532942635,152,Domain-0,302,Found,HomePage 1-659,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,152,0,1
1568532942787,536,Domain-1,200,OK,HomePage 1-659,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,536,0,0
1568532942290,1034,Domain,200,OK,HomePage 1-751,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,470,0,1
1568532942290,470,Domain-0,302,Found,HomePage 1-751,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,470,0,1
1568532942760,564,Domain-1,200,OK,HomePage 1-751,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,564,0,0
1568532942484,842,Domain,200,OK,HomePage 1-360,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,276,0,1
1568532942484,276,Domain-0,302,Found,HomePage 1-360,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,276,0,1
1568532942760,566,Domain-1,200,OK,HomePage 1-360,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,566,0,0
1568532942592,735,Domain,200,OK,HomePage 1-636,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,172,0,1
1568532942592,172,Domain-0,302,Found,HomePage 1-636,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,172,0,1
1568532942764,563,Domain-1,200,OK,HomePage 1-636,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,563,0,0
1568532942635,692,Domain,200,OK,HomePage 1-640,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,152,0,1
1568532942635,152,Domain-0,302,Found,HomePage 1-640,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,152,0,1
1568532942787,540,Domain-1,200,OK,HomePage 1-640,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,540,0,0
1568532942743,589,Domain,200,OK,HomePage 1-615,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,64,0,1
1568532942743,64,Domain-0,302,Found,HomePage 1-615,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,64,0,1
1568532942807,525,Domain-1,200,OK,HomePage 1-615,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532942793,540,Domain,200,OK,HomePage 1-624,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,11,0,1
1568532942793,11,Domain-0,302,Found,HomePage 1-624,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,11,0,1
1568532942804,529,Domain-1,200,OK,HomePage 1-624,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,529,0,0
1568532942802,532,Domain,200,OK,HomePage 1-626,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,10,0,1
1568532942802,10,Domain-0,302,Found,HomePage 1-626,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,10,0,1
1568532942812,522,Domain-1,200,OK,HomePage 1-626,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,522,0,0
1568532942793,545,Domain,200,OK,HomePage 1-657,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,20,0,2
1568532942793,20,Domain-0,302,Found,HomePage 1-657,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,20,0,2
1568532942813,525,Domain-1,200,OK,HomePage 1-657,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532942830,511,Domain,200,OK,HomePage 1-639,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,6,0,1
1568532942830,6,Domain-0,302,Found,HomePage 1-639,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,6,0,1
1568532942836,505,Domain-1,200,OK,HomePage 1-639,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,505,0,0
1568532942743,599,Domain,200,OK,HomePage 1-652,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,75,0,1
1568532942743,75,Domain-0,302,Found,HomePage 1-652,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,75,0,1
1568532942818,524,Domain-1,200,OK,HomePage 1-652,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532942833,512,Domain,200,OK,HomePage 1-638,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,7,0,1
1568532942833,7,Domain-0,302,Found,HomePage 1-638,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,7,0,1
1568532942840,505,Domain-1,200,OK,HomePage 1-638,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,505,0,0
1568532943020,530,Domain,200,OK,HomePage 1-775,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,8,0,1
1568532943020,8,Domain-0,302,Found,HomePage 1-775,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,8,0,1
1568532943028,522,Domain-1,200,OK,HomePage 1-775,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,522,0,0
1568532943185,537,Domain,200,OK,HomePage 1-989,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,10,0,1
1568532943185,10,Domain-0,302,Found,HomePage 1-989,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,10,0,1
1568532943195,527,Domain-1,200,OK,HomePage 1-989,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,527,0,0
1568532943197,538,Domain,200,OK,HomePage 1-631,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,10,0,1
1568532943197,10,Domain-0,302,Found,HomePage 1-631,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,10,0,1
1568532943207,528,Domain-1,200,OK,HomePage 1-631,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,528,0,0
1568532943202,543,Domain,200,OK,HomePage 1-754,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,13,0,2
1568532943202,13,Domain-0,302,Found,HomePage 1-754,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,13,0,2
1568532943215,530,Domain-1,200,OK,HomePage 1-754,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,530,0,0
1568532943214,542,Domain,200,OK,HomePage 1-633,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,13,0,2
1568532943214,13,Domain-0,302,Found,HomePage 1-633,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,13,0,2
1568532943227,529,Domain-1,200,OK,HomePage 1-633,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,529,0,0
1568532943219,541,Domain,200,OK,HomePage 1-630,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,17,0,2
1568532943219,17,Domain-0,302,Found,HomePage 1-630,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,17,0,2
1568532943236,524,Domain-1,200,OK,HomePage 1-630,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532943221,543,Domain,200,OK,HomePage 1-634,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,15,0,3
1568532943221,15,Domain-0,302,Found,HomePage 1-634,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,15,0,3
1568532943236,528,Domain-1,200,OK,HomePage 1-634,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,528,0,0
1568532943219,548,Domain,200,OK,HomePage 1-632,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,17,0,2
1568532943219,17,Domain-0,302,Found,HomePage 1-632,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,17,0,2
1568532943236,531,Domain-1,200,OK,HomePage 1-632,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,531,0,0
1568532943220,547,Domain,200,OK,HomePage 1-635,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,17,0,6
1568532943220,17,Domain-0,302,Found,HomePage 1-635,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,17,0,6
1568532943237,530,Domain-1,200,OK,HomePage 1-635,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,530,0,0
1568532943228,541,Domain,200,OK,HomePage 1-629,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,14,0,4
1568532943228,14,Domain-0,302,Found,HomePage 1-629,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,14,0,4
1568532943243,526,Domain-1,200,OK,HomePage 1-629,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,526,0,0
1568532943228,543,Domain,200,OK,HomePage 1-650,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,18,0,5
1568532943228,18,Domain-0,302,Found,HomePage 1-650,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,18,0,5
1568532943246,525,Domain-1,200,OK,HomePage 1-650,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532943262,533,Domain,200,OK,HomePage 1-222,text,true,,5659,270,154,154,http://192.168.2.184/envintory-qa/Login,8,0,1
1568532943262,8,Domain-0,302,Found,HomePage 1-222,text,true,,1103,135,154,154,http://192.168.2.184/envintory-qa/index,8,0,1
1568532943270,525,Domain-1,200,OK,HomePage 1-222,text,true,,4556,135,154,154,http://192.168.2.184/envintory-qa/Login,525,0,0
1568532943260,537,Domain,200,OK,HomePage 1-646,text,true,,5659,270,153,153,http://192.168.2.184/envintory-qa/Login,11,0,2
1568532943260,11,Domain-0,302,Found,HomePage 1-646,text,true,,1103,135,153,153,http://192.168.2.184/envintory-qa/index,11,0,2
1568532943271,526,Domain-1,200,OK,HomePage 1-646,text,true,,4556,135,153,153,http://192.168.2.184/envintory-qa/Login,526,0,0
1568532943285,519,Domain,200,OK,HomePage 1-144,text,true,,5659,270,153,153,http://192.168.2.184/envintory-qa/Login,11,0,2
1568532943285,11,Domain-0,302,Found,HomePage 1-144,text,true,,1103,135,153,153,http://192.168.2.184/envintory-qa/index,11,0,2
1568532943296,508,Domain-1,200,OK,HomePage 1-144,text,true,,4556,135,153,153,http://192.168.2.184/envintory-qa/Login,508,0,0
1568532943299,517,Domain,200,OK,HomePage 1-232,text,true,,5659,270,152,152,http://192.168.2.184/envintory-qa/Login,9,0,1
1568532943299,9,Domain-0,302,Found,HomePage 1-232,text,true,,1103,135,152,152,http://192.168.2.184/envintory-qa/index,9,0,1
1568532943308,508,Domain-1,200,OK,HomePage 1-232,text,true,,4556,135,152,152,http://192.168.2.184/envintory-qa/Login,508,0,0
1568532943300,532,Domain,200,OK,HomePage 1-965,text,true,,5659,270,151,151,http://192.168.2.184/envintory-qa/Login,13,0,2
1568532943300,13,Domain-0,302,Found,HomePage 1-965,text,true,,1103,135,151,151,http://192.168.2.184/envintory-qa/index,13,0,2
1568532943313,519,Domain-1,200,OK,HomePage 1-965,text,true,,4556,135,151,151,http://192.168.2.184/envintory-qa/Login,519,0,0
1568532943303,534,Domain,200,OK,HomePage 1-627,text,true,,5659,270,151,151,http://192.168.2.184/envintory-qa/Login,10,0,2
1568532943303,10,Domain-0,302,Found,HomePage 1-627,text,true,,1103,135,151,151,http://192.168.2.184/envintory-qa/index,10,0,2
1568532943313,524,Domain-1,200,OK,HomePage 1-627,text,true,,4556,135,151,151,http://192.168.2.184/envintory-qa/Login,524,0,0
1568532943314,536,Domain,200,OK,HomePage 1-621,text,true,,5659,270,150,150,http://192.168.2.184/envintory-qa/Login,9,0,2
1568532943314,9,Domain-0,302,Found,HomePage 1-621,text,true,,1103,135,150,150,http://192.168.2.184/envintory-qa/index,9,0,2
1568532943323,527,Domain-1,200,OK,HomePage 1-621,text,true,,4556,135,150,150,http://192.168.2.184/envintory-qa/Login,527,0,0
1568532943319,535,Domain,200,OK,HomePage 1-660,text,true,,5659,270,149,149,http://192.168.2.184/envintory-qa/Login,11,0,1
1568532943319,11,Domain-0,302,Found,HomePage 1-660,text,true,,1103,135,149,149,http://192.168.2.184/envintory-qa/index,11,0,1
1568532943330,524,Domain-1,200,OK,HomePage 1-660,text,true,,4556,135,149,149,http://192.168.2.184/envintory-qa/Login,523,0,0
